Quotes,Author,Political Orientation
"Might there not be a connection between the attempt to eradicate religion and the loss of freedom? It is unlikely that Mao, who launched his assault on the people and culture of Tibet with the slogan ""Religion is poison,"" would have agreed that his atheist world-view had no bearing on his policies.",John Gray,Left
"Knowledge grows, but human beings remain much the same.Belief in progress is a relic of the Christian view of history as a universal narrative, and an intellectually rigorous atheism would start by questioning it.",John Gray,Left
"Ridden with conflicts and lacking the industrial base of communism and nazism, Islamism is nowhere near a danger of the magnitude of those that were faced down in the 20th century.",John Gray,Left
"Not everything in religion is precious or deserving of reverence. There is an inheritance of anthropocentrism, the ugly fantasy that the Earth exists to serve humans, which most secular humanists share. There is the claim of religious authorities, also made by atheist regimes, to decide how people can express their sexuality, control their fertility and end their lives, which should be rejected categorically. Nobody should be allowed to curtail freedom in these ways, and no religion has the right to break the peace.",John Gray,Left
"Throughout the years in which the US was punishing countries that departed from fiscal prudence, it was borrowing on a colossal scale to finance tax cuts and fund its over-stretched military commitments. Now, with federal finances critically dependent on continuing large inflows of foreign capital, it will be the countries that spurned the American model of capitalism that will shape America's economic future.",John Gray,Left
"The populist rant about greedy banks that is being loudly ventilated in Congress is a distraction from the true causes of the crisis. The dire condition of America's financial markets is the result of American banks operating in a free-for-all environment that these same American legislators created. It is America's political class that, by embracing the dangerously simplistic ideology of deregulation, has responsibility for the present mess.",John Gray,Left
"The irony of the post-Cold War period is that the fall of communism was followed by the rise of another utopian ideology. In American and Britain, and to a lesser extent other Western countries, a type of market fundamentalism became the guiding philosophy. The collapse of American power that is underway is the predictable upshot.",John Gray,Left
"In the world as we find it, even the barest requirements of a life worth living cannot all be always met in full.  Toppling a tyranny may trigger civil war.  Protecting a broad range of liberal freedoms may result in the regime that guarantees them being short lived.  At the same time, supporting a strong state as a bulwark against anarchy may worsen the abuse of power.  Wise policy can temper these conflicts.  It cannot hope to overcome them.",John Gray,Left
It is because human needs are contradictory that no human life can be perfect.  That does not mean that human life is imperfect.  It means that the idea of perfection has no meaning.,John Gray,Left
"There is no more consensus on what justice means than there is on the character of the good.  If anything, there is less.  Among the virtues, justice is one of the most shaped by convention.  For that reason it is among the most changeable.",John Gray,Left
"Like other human freedoms, the freedoms embodied in market institutions are justified inasmuch as they meet human needs.  Insofar as they fail to do this they can reasonably be altered.  This is true not only of the rights that are involved in market institutions.  It is true of all human rights.",John Gray,Left
"The idea of a law of progress, or of an all but irresistible tendency to general improvement, is then merely a superstition, one of the tents of the modernist pseudo-religion of humanism.  Even if such a law or tendency existed and were demonstrable, the liberal faith in progress would for Santayana be pernicious.  For it leads to a corrupt habit of mind in which things are valued, not for their present excellence or perfection, but instrumentally, as leading to something better; and it insinuates into thought and feeling a sort of historical theodicy, in which past evil is justified as a means to present or future good.  The idea of progress embodies a kind of time-worship (to adopt an expression used by Wyndham Lewis) in which the particularities of our world are seen and valued, not in themselves, but for what they might perhaps become, thereby leaving us destitute of the sense of the present and, at the same time, of the perspective of eternity.",John Gray,Left
"The idea of politics as a conservation in which the collision of opinions is moderated and accommodated, in which what is sought is not truth but peace, has been almost entirely lost, and supplanted by a legalist paradigm in which all political claims and conflicts are modelled in the jargon of rights.",John Gray,Left
"In the life of the academic mind, the owl of Minerva seldom flies as early as the dusk.",John Gray,Left
"The repression of liberty that took place in the countries in which Communist regimes were established cannot be adequately explained as a product of backwardness, or of errors in the application of Marxian theory.  It was the result of a resolute attempt to realize an Enlightenment utopia - a condition of society in which no serious form of conflict any longer exists.",John Gray,Left
The evil of totalitarianism is not only that it fails to protect specific liberties but that it extinguishes the very possibility of freedom.,John Gray,Left
"Against the many Russian thinkers influenced by Hegel who believed that history was governed by universal laws to which one could only submit, Turgenev upheld the freedom of different societies to pursue different paths of development and of individuals to pursue, even in opposition to powerful historical forces, their own goals and values.  Here Turgenev endorsed the celebrated dictum of Alexander Herzen, with whom he disagreed on other matters: that history has no libretto.  Human history is a realm of contingency and unpredictability, in which each generation faces conflicts that have no ideal solution.",John Gray,Left
"The belief in unity that has fuelled so many utopian dreams is an effort to reconcile the irreconcilable that ends in repression.  Berlin suggests we renounce this venerable faith, and learn how to live with intractable conflict.",John Gray,Left
"When closed societies collapse but fail to make the transition to openness the reason need not be that they languish in anarchy or suffer a return to dictatorship.  It may be that they adopt an illiberal form of democracy.  Along with the liberal democratic tradition that goes back to Locke and the English civil war there is a tradition, originating in the French Revolution and formulated theoretically by Rousseau, which understands democracy as the expression of popular will.  The elective theocracy that is emerging in much of post-Saddam Iraq is a democratic polity in the latter sense, as is the current regime in Iran; so is the Hamas government in Palestine... To be sure, these regimes often lack freedom of information and expression and legal limitations on government power, which are essential features of democracy in the liberal tradition.  In these respects they are closed societies, but they are not dictatorships.  It is often forgotten that democracy, defined chiefly by elections and the exercise of power in the name of the majority, can be as repressive of individual freedom and minority rights as dictatorship - sometimes more so.",John Gray,Left
Much in the study of the paranormal was what we would now call pseudo-science. But the line between science and pseudo-science is smudged and shifting; where it lies seems clear only in retrospect. There is no pristine science untouched by the vagaries of faith.,John Gray,Left
"An old fairy tale has it that science began with the rejection of superstition. In fact it was the rejection of rationalism that gave birth to scientific inquiry. Ancient and medieval thinkers believed the world could be understood by applying first principles. Modern science begins when observation and experiment come first, and the results are accepted even when what they show seems to be impossible.",John Gray,Left
"Contrary to the cartoon history of ideas that prevails today, Darwinism’s threat to religion did not come principally from challenging the biblical account of creation. Until a few centuries ago the Genesis story was known to be a myth – a poetic way of rendering truths that would otherwise be inaccessible. At the beginning of the Christian religion, Augustine warned against the dangers of literalism. The Jewish scholars who preceded him always viewed the Genesis story as a metaphor for truths that could not be accessed in any other way. It was only with the rise of modern science that the Genesis myth came to be misunderstood as an explanatory theory. Yet Darwinism was still a major threat to religion, for it confronted Victorians with the prospect of their final mortality. Darwin forced them to ask why their lives should not end like those of other animals, in nothingness. If this was so, how could human existence have meaning? How could human values be maintained if human personality was destroyed at death?",John Gray,Left
"The heterodox current in Judaism led by Jesus seems to have had no notion of an immortal soul, created by God and then infused into the body: immortality meant being raised from the dead in the body one had in life, then living for ever in a world without decay or corruption. In the Christian religion invented by Paul and Augustine, which was strongly influenced by Plato, immortality meant something quite different – a life out of time, enjoyed by the ‘soul’ or ‘spirit’ of the departed. How this Platonic immortality could preserve anything like the persons that once lived was not made clear.",John Gray,Left
"The basis of the [scientific] method is a belief in natural uniformity – if two events are regularly connected in our observations we can conclude that they obey a universal law. But this is not a conclusion we reach by observation. No amount of evidence can demonstrate the existence of laws of nature, since new experience can always overturn them. Science rests on the belief that the future will be like the past; but that belief is rationally groundless. This is not a new line of thinking. David Hume argued that the expectation that the future will be like the past, which is the basis of induction, is a matter of habit. Hume wanted to show that since miracles transgress known laws of nature it was unreasonable to accept reports of them, in the Bible or anywhere else. But his arguments against induction showed that the laws of nature could not in fact be known, so events that seemed impossible could happen at any time. The upshot was that faith in miracles returned by the back door of sceptical doubt.",John Gray,Left
"From a Darwinian point of view, human beliefs are adaptations to our part of the world. No doubt much of what we believe must be roughly accurate, or else we would not have survived. But the beliefs we have evolved might latch on to the world only enough to help us stumble our way through it, and then only for the time being. Human belief-systems could be useful illusions, appearing and disappearing as they prove to be more or less advantageous in the random walk of natural selection. Might not evolution be one of these illusions? Scientific naturalism is the theory that human beliefs are evolutionary adaptations whose survival has nothing to do with their truth. But in that case scientific naturalism is self-defeating, since on its own premises scientific theories cannot be known to be true.",John Gray,Left
"The basis of science is the empirical method, which uses the senses to build up a picture of the world; but science tells us that our senses have evolved to help us get by, not to show us the world as it is. Science is only a systematic examination of our impressions, and in the end all each of us has left are our own sensations ... The end-result of the empirical method, then, is that each individual is left alone with their own experiences. We can escape this solitude, Balfour suggested, only if we accept that there is a divine mind.",John Gray,Left
"The irony of scientific progress is that in solving human problems it creates problems that are not humanly soluble. Science has given humans a kind of power over the natural world achieved by no other animal. It has not given humans the ability to remodel the planet according to their wishes. The Earth is not a clock that can be wound up and stopped at will. A living system, the planet will surely rebalance itself. It will do so, however, without any regard for humans.",John Gray,Left
"If our universe is one of many, unlike others in containing observers like ourselves, there is no need to posit a designer. Most universes will be too chaotic to allow the emergence of life or mind. In that case, the fact that humans exist in this universe needs no special explanation",John Gray,Left
"For a consistent naturalist science can only be a refinement of animal exploration, a practice humans have devised for finding their way in the bit of the universe in which they have so far survived. Instead of thinking of science as a law-seeking activity, we can think of it as a tool humans use to cope with a world they will never understand.",John Gray,Left
"Though it is often assumed that naturalism must be hostile to religion, the opposite is true. Enemies of religion think of it as an intellectual error, which humanity will eventually grow out of. It is hard to square this view with Darwinian science – why should religion be practically universal, if it has no evolutionary value?",John Gray,Left
"Evangelical atheists preach the need for a scientific view of things, but a settled view does not go with scientific method. If we know anything it is that most of the theories that prevail at any one time are false. Scientific theories are not components of a world-view but tools we use to tinker with the world.",John Gray,Left
"Religion is not a primitive type of scientific theorizing, any more than science is a superior kind of belief-system. Just as rationalists have misunderstood myths as proto-versions of scientific theories, they have made the mistake of believing that scientific theories can be literally true. Both are systems of symbols, metaphors for a reality that cannot be rendered in literal terms. Every spiritual quest concludes in silence, and science also comes to a stop, if by another route. As George Santayana has written, ‘a really naked spirit cannot assume that the world is thoroughly intelligible. There may be surds, there may be hard facts, there may be dark abysses before which intelligence must be silent for fear of going mad.’ Science is like religion, an effort at transcendence that ends by accepting a world that is beyond understanding. All our inquiries come to rest in groundless facts. Just like faith, reason must at last submit; the final end of science is a revelation of the absurd.",John Gray,Left
"Before Christianity suicide was not in any way troubling. Our lives were our own, and when we tired of them we were at liberty to end them. One might think that as Christianity has declined, this freedom would be reclaimed. Instead secular creeds have sprung up, in which each person’s life belongs to everyone else. To hand back the gift of life because it does not please is still condemned as a kind of blasphemy, though the offended deity is now humanity instead of God.",John Gray,Left
"Cheating ageing by a low-calorie diet, uploading one’s mind into a super-computer, migrating into outer space … Longing for everlasting life, humans show that they remain the death-defined animal.",John Gray,Left
"Instead of enabling humans to improve their lot, science degrades the natural environment in which humans must live. Instead of enabling death to be overcome, it produces ever more powerful technologies of mass destruction. None of this is the fault of science; what it shows is that science is not sorcery. The growth of knowledge enlarges what humans can do. It cannot reprieve them from being what they are.",John Gray,Left
"For those who live inside a myth, it seems a self-evident fact. Human progress is a fact of this kind. If you accept it you have a place in the grand march of humanity. Humankind is, of course, not marching anywhere. ‘Humanity’ is a fiction composed from billions of individuals for each of whom life is singular and final. But the myth of progress is extremely potent. When it loses its power those who have lived by it are – as Conrad put it, describing Kayerts and Carlier – ‘like those lifelong prisoners who, liberated after many years, do not know what use to make of their freedoms’. When faith in the future is taken from them, so is the image they have of themselves. If they then opt for death, it is because without that faith they can no longer make sense of living.",John Gray,Left
"As Malaparte saw it, Naples was a pagan city with an ancient sense of time. Christianity taught those who were converted to it to think of history as the unfolding of a single plot – a moral drama of sin and redemption. In the ancient world there was no such plot – only a multitude of stories that were forever being repeated. Inhabiting that ancient world, the Neapolitans did not expect any fundamental alteration in human affairs. Not having accepted the Christian story of redemption, they had not been seduced by the myth of progress. Never having believed civilization to be permanent, they were not surprised when it foundered.",John Gray,Left
"There are not two kinds of human being, savage and civilized. There is only the human animal, forever at war with itself.",John Gray,Left
Progress in civilization seems possible only in interludes when history is idling.,John Gray,Left
"Contrary to generations of western progressives, it was not Russian backwardness or mistakes in applying Marxian theory that produced the society that Lyons observed. Similar regimes came into being wherever the communist project was attempted. Lenin’s Russia, Mao’s China, Ceausescu’s Romania and many more were variants of a single dictatorial model. From being a movement aiming for universal freedom, communism turned into a system of universal despotism. That is the logic of utopia. If 1984 is such a powerful myth, one reason is that it captures this truth. Yet there is a flaw in Orwell’s story, which emerges in his picture of the all-powerful interrogator. The dystopia of perpetual power is a fantasy, and so is O’Brien. Soviet torturers were sweating functionaries living in constant fear. Like their victims, they knew that they were resources that would be used up in the service of power. There was no inner-party elite safe from the contingencies of history.",John Gray,Left
"Tyranny offers relief from the burden of sanity and a licence to enact forbidden impulses of hatred and violence. By acting on these impulses and releasing them in their subjects tyrants give people a kind of happiness, which as individuals they may be incapable of achieving.",John Gray,Left
"Ichthyophils imagine that human beings want a life in which they can make their own choices. But what if they can be fulfilled only by a life in which they follow each other? The majority who obey the fashion of the day may be acting on a secret awareness that they lack the potential for a truly individual existence. Liberalism – the ichthyophil variety, at any rate – teaches that everyone yearns to be free. Herzen’s experience of the abortive European revolutions of 1848 led him to doubt that this was so. It was because of his disillusionment that he criticized Mill so sharply. But if it is true that Mill was deluded in thinking that everyone loves freedom, it may also be true that without this illusion there would be still less freedom in the world. The charm of a liberal way of life is that it enables most people to renounce their freedom unknowingly.",John Gray,Left
"If there is anything unique about the human animal it is that it has the ability to grow knowledge at an accelerating rate while being chronically incapable of learning from experience. Science and technology are cumulative, whereas ethics and politics deal with recurring dilemmas. Whatever they are called, torture and slavery are universal evils; but these evils cannot be consigned to the past like redundant theories in science. They return under different names: torture as enhanced interrogation techniques, slavery as human trafficking. Any reduction in universal evils is an advance in civilization. But, unlike scientific knowledge, the restraints of civilized life cannot be stored on a computer disc. They are habits of behaviour, which once broken are hard to mend. Civilization is natural for humans, but so is barbarism.",John Gray,Left
"The evidence of science and history is that humans are only ever partly and intermittently rational, but for modern humanists the solution is simple: human beings must in future be more reasonable. These enthusiasts for reason have not noticed that the idea that humans may one day be more rational requires a greater leap of faith than anything in religion. Since it requires a miraculous breach in the order of things, the idea that Jesus returned from the dead is not as contrary to reason as the notion that human beings will in future be different from how they have always been.",John Gray,Left
"Humanists today, who claim to take a wholly secular view of things, scoff at mysticism and religion. But the unique status of humans is hard to defend, and even to understand, when it is cut off from any idea of transcendence. In a strictly naturalistic view – one in which the world is taken on its own terms, without reference to a creator or any spiritual realm – there is no hierarchy of value with humans at the top. There are simply multifarious animals, each with their own needs. Human uniqueness is a myth inherited from religion, which humanists have recycled into science.",John Gray,Left
"The most important feature of natural selection is that it is a process of drift. Evolution has no end-point or direction, so if the development of society is an evolutionary process it is one that is going nowhere.",John Gray,Left
"As the Genesis story teaches, knowledge cannot save us from ourselves. If we know more than before, it means only that we have greater scope to enact our fantasies. But – as the Genesis myth also teaches – there is no way we can rid ourselves of what we know. If we try to regain a state of innocence, the result can only be a worse madness. The message of Genesis is that in the most vital areas of human life there can be no progress, only an unending struggle with our own nature.",John Gray,Left
"Human knowledge increases, while human irrationality stays the same. Scientific inquiry may be an embodiment of reason, but what such inquiry demonstrates is that humans are not rational animals. The fact that humanists refuse to accept the demonstration only confirms its truth.",John Gray,Left
"Through all of history and pre-history it has been accepted that there is something wrong with the human animal. Health may be the natural condition of other species, but in humans it is sickness that is normal. To be chronically unwell is part of what it means to be human. It is no accident that every culture has its own versions of therapy. Tribal shamans and modern psychotherapists answer the same needs and practise the same trade.",John Gray,Left
"Echoing the Christian faith in free will, humanists hold that human beings are – or may someday become – free to choose their lives. They forget that the self that does the choosing has not itself been chosen.",John Gray,Left
"Science is not distinguished from myth by science being literally true and myth only a type of poetic analogy. While their aims are different, both are composed of symbols we use to deal with a slippery world.",John Gray,Left
"In ancient Europe, Stoics asserted that a slave could be freer than a master who suffers from self-division. In China, Daoists imagined a type of sage who responded to the flow of events without weighing alternatives. Disciples of monotheistic faiths have believed something similar: freedom, they say, is obeying God’s will. What those who follow these traditions want most is not any kind of freedom of choice. Instead, what they long for is freedom from choice.",John Gray,Left
"In a traditional reading eating the apple was the original sin; but, as Gnostics understood the story, the two primordial humans were right to eat the apple. The God that commanded them not to do so was not the true God but only a demiurge, a tyrannical underling exulting in its power, while the serpent came to free them from slavery. True, when they ate the apple Adam and Eve fell from grace. This was indeed the Fall of Man – a fall into the dim world of everyday consciousness. But the Fall need not be final. Having eaten its fill from the Tree of Knowledge, humankind can then rise into a state of conscious innocence. When this happens, Herr C. declares, it will be ‘the final chapter in the history of the world'.",John Gray,Left
"Many people today hold to a Gnostic view of things without realizing the fact. Believing that human beings can be fully understood in the terms of scientific materialism, they reject any idea of free will. But they cannot give up hope of being masters of their destiny. So they have come to believe that science will somehow enable the human mind to escape the limitations that shape its natural condition. Throughout much of the world, and particularly in western countries, the Gnostic faith that knowledge can give humans a freedom no other creature can possess has become the predominant religion.",John Gray,Left
"The idea of evil as it appears in modern secular thought is an inheritance from Christianity. To be sure, rationalists have repudiated the idea; but it is not long before they find they cannot do without it. What has been understood as evil in the past, they insist, is error – a product of ignorance that human beings can overcome. Here they are repeating a Zoroastrian theme, which was absorbed into later versions of monotheism: the belief that ‘as the “lord of creation” man is at the forefront of the contest between the powers of Truth and Untruth.’ But how to account for the fact that humankind is deaf to the voice of reason? At this point rationalists invoke sinister interests – wicked priests, profiteers from superstition, malignant enemies of enlightenment, secular incarnations of the forces of evil. As so often is the case, secular thinking follows a pattern dictated by religion while suppressing religion’s most valuable insights. Modern rationalists reject the idea of evil while being obsessed by it. Seeing themselves as embattled warriors in a struggle against darkness, it has not occurred to them to ask why humankind is so fond of the dark. They are left with the same problem of evil that faces religion. The difference is that religious believers know they face an insoluble difficulty, while secular believers do not. Aware of the evil in themselves, traditional believers know it cannot be expelled from the world by human action. Lacking this saving insight, secular believers dream of creating a higher species. They have not noticed the fatal flaw in their schemes: any such species will be created by actually existing human beings.",John Gray,Left
"In Kleist’s essay humans are caught between the graceful automatism of the puppet and the conscious freedom of a god. The jerky, stuttering quality of their actions comes from their feeling that they must determine the course of their lives. Other animals live without having to choose their path through life. Whatever uncertainty they may feel sniffing their way through the world is not a permanent condition; once they reach a place of safety, they are at rest. In contrast, human life is spent anxiously deciding how to live.",John Gray,Left
"In Leopardi’s view, the universal claims of Christianity were a licence for universal savagery. Because it is directed to all of humanity, the Christian religion is usually praised, even by its critics, as an advance on Judaism. Leopardi – like Freud a hundred years later – did not share this view. The crimes of medieval Christendom were worse than those of antiquity, he believed, precisely because they could be defended as applying universal principles: the villainy introduced into the world by Christianity was ‘entirely new and more terrible … more horrible and more barbarous than that of antiquity’. Modern rationalism renews the central error of Christianity – the claim to have revealed the good life for all of humankind. Leopardi described the secular creeds that emerged in modern times as expressions of ‘half-philosophy’, a type of thinking with many of the defects of religion. What Leopardi called ‘the barbarism of reason’ – the project of remaking the world on a more rational model – was the militant evangelism of Christianity in a more dangerous form. Events have confirmed Leopardi’s diagnosis. As Christianity has waned, the intolerance it bequeathed to the world has only grown more destructive. From imperialism through communism and incessant wars launched to promote democracy and human rights, the most barbarous forms of violence have been promoted as means to a higher civilization.",John Gray,Left
"For Leopardi evil is integral to the way the world works; but when he talks of evil he does not mean any kind of malign agency of the sort that Gnostics imagined. Evil is the suffering that is built into the scheme of things. ‘What hope is there when evil is ordinary?’ he asks. ‘I mean, in an order where evil is necessary?’ These rhetorical questions show why Leopardi had no interest in projects of revolution and reform. No type of human action – least of all the harlequinade of politics – could fundamentally alter a world in which evil was ordinary.",John Gray,Left
"The modern world inherits the Christian view in which salvation is played out in history. In Christian myth human events follow a design known only to God; the history of humankind is an ongoing story of redemption. This is an idea that informs virtually all of western thought – not least when it is intensely hostile to religion. From Christianity onwards, human salvation would be understood (at least in the west) as involving movement through time. All modern philosophies in which history is seen as a process of human emancipation – whether through revolutionary change or incremental improvement – are garbled versions of this Christian narrative, itself a garbled version of the original message of Jesus.",John Gray,Left
"Rather than trying to escape violence, human beings more often become habituated to it. History abounds with long conflicts – the Thirty Years’ War in early seventeenth-century Europe, the Time of Troubles in Russia, twentieth-century guerrilla conflicts – in which continuous slaughter has been accepted as normal. Famously adaptable, the human animal quickly learns to live with violence and soon comes to find satisfaction in it.",John Gray,Left
"Humans kill one another – and in some cases themselves – for many reasons, but none is more human than the attempt to make sense of their lives. More than the loss of life, they fear loss of meaning.",John Gray,Left
"Today those who peer into the future want only relief from anxiety. Unable to face the prospect that the cycles of war will continue, they are desperate to find a pattern of improvement in history. It is only natural that believers in reason, lacking any deeper faith and too feeble to tolerate doubt, should turn to the sorcery of numbers. Happily there are some who are ready to assist them. Just as the Elizabethan magus transcribed tables shown to him by angels, the modern scientific scryer deciphers numerical auguries of angels hidden in ourselves.",John Gray,Left
Near-ubiquitous technological monitoring is a consequence of the decline of cohesive societies that has occurred alongside the rising demand for individual freedom.,John Gray,Left
"With new technologies of surveillance, economies of scale overcome problems of cost. Since all their electronic communications can be accessed, it is no longer necessary to segregate the inmates from one another. As there is no outside world, escape becomes unimaginable. Technological progress has brought into being a system of surveillance more far-reaching than any Bentham could have conceived. Enclosing the entire population in a virtual Panopticon might seem the ultimate invasion of freedom. But universal confinement need not be experienced as a privation. If they know nothing else, most are likely to accept it as normal. If the technology through which surveillance operates also provides continuous entertainment, they may soon find any other way of living intolerable.",John Gray,Left
The belief that there is some hidden cabal directing the course of events is a type of anthropomorphism – a way of finding agency in the entropy of history.,John Gray,Left
"Human beings act, certainly. But none of them knows why they act as they do. There is a scattering of facts, which can be known and reported. Beyond these facts are the stories that are told. Human beings may behave like puppets, but no one is pulling the strings.",John Gray,Left
"Nothing carries so much authority today as science, but there is actually no such thing as ‘the scientific world-view’. Science is a method of inquiry, not a view of the world. Knowledge is growing at accelerating speed; but no advance in science will tell us whether materialism is true or false, or whether humans possess free will. The belief that the world is composed of matter is metaphysical speculation, not a testable theory. Science may succeed in explaining events in terms of causes and effects. In some accounts it may be able to formulate laws of nature. But what does it mean for something to cause something else and what is a law of nature? These are questions for philosophy or religion, not for science.",John Gray,Left
"How we come to have the world-views we do is an interesting question. No doubt reason plays a part, but human needs for meaning and purpose are usually more important. At times personal taste may be what decides the issue. There is nothing to say that, when all the work of reason is done, only one view of the world will remain. There may be many that fit everything that can be known. In that case you might as well choose the view of the world you find most interesting or beautiful. Adopting a world-view is more like selecting a painting to furnish a room than testing a scientific theory. The test is how it fits with your life.",John Gray,Left
"The idea that consciousness is a mystery is a prejudice inherited from monotheism. The early seventeenth-century French philosopher René Descartes believed that animals other than humans are insensate machines. Obviously, this was a restatement in rationalist terms of the Christian belief that only humans have souls. Even if mind and matter were categorically distinct, that would not mean humans alone have minds. It was reported that in order to test his theories, Descartes used to throw animals out of the window and observe their reactions. Looking at behaviour of this kind, one might reasonably conclude that humans are the senseless machines.",John Gray,Left
"No doubt markets transmit information in the way that Hayek claimed. But what reason is there to believe that – unlike any other social institution – they have a built-in capacity to correct their mistakes? History hardly supports the supposition. Moods of irrational exuberance and panic can, and often do, swamp the price-discovery functions of markets.",John Gray,Left
"Hayek’s blind spot with regard to politics was clear in the early 1980s when the first Thatcher government, in an attempt to reduce inflation and bring the public finances closer to a balanced budget, was raising interest rates and cutting public spending. As he had done during the 1930s, Hayek attacked these policies as not being severe enough. It would be better, he told me in a conversation we had around this time, if Thatcher imposed a more drastic contraction on the economy so that the wage-setting power of the trade unions could be broken. He appeared unfazed by unemployment, which was already higher (more than three million people) than at any time since the 1930s, and would rise much further if his recommendations were accepted.",John Gray,Left
"Hayek may still have lessons to teach us. The policies he recommended during the Great Depression may have been badly flawed but his insight that prosperity cannot be restored by unending expansion of debt may have some value at a time when the limits of “Keynesian” quantitative easing are becoming clear. It is in any case far from obvious that Keynes would have supported a continuation of QE once a disastrous collapse had been averted. “Keynesianism” is a confection of Keynes’s more mechanical disciples, not an indication of how this mercurially brilliant mind would have responded to our present dilemmas. Again, Hayek’s claim that nothing can be done to mitigate the impact of free markets on social cohesion was dangerously misguided. But he was right to point out that capitalism cannot be remodelled to fit some conception of an ideally fair distribution of resources. Whether any kind of social democracy can be reconciled with the anarchic energies of global markets is an open question.",John Gray,Left
"Hayek watched the interwar collapse with horror, as Keynes did, and shared many of Keynes’s liberal values. What he failed to understand is that these values cannot be renewed by applying any formula or doctrine, or by trying to construct an ideal liberal regime in which freedom is insulated from the contingencies of politics.",John Gray,Left
