Quotes,Author,Political Orientation
We need a regime change in this country.… If we launch a pre-emptive strike on Iraq we lose all moral authority.,Jesse Jackson,Progressive-Liberal
"See, Barack been, um, talking down to black people on this faith-based... I want to cut his nuts off. Barack, he's talking down to black people.",Jesse Jackson,Progressive-Liberal
We've removed the ceiling above our dreams. There are no more impossible dreams.,Jesse Jackson,Progressive-Liberal
"Economic theory is devoted to the study of equilibrium positions. The concept of equilibrium is very useful. It allows us to focus on the final outcome rather than the process that leads up to it. But the concept is also very deceptive. It has the aura of something empirical: since the adjustment process is supposed to lead to an equilibrium, an equilibrium position seems somehow implicit in our observations. That is not true. Equilibrium itself has rarely been observed in real life — market prices have a notorious habit of fluctuating.",George Soros,Progressive-Liberal
The bureaucratic method of building an integrated Europe has exhausted its potential.,George Soros,Progressive-Liberal
"How can we escape from the trap that the terrorists have set us? Only by recognizing that the war on terrorism cannot be won by waging war. We must, of course, protect our security; but we must also correct the grievances on which terrorism feeds. Crime requires police work, not military action.",George Soros,Progressive-Liberal
"The supremacist ideology of the Bush Administration stands in opposition to the principles of an open society, which recognize that people have different views and that nobody is in possession of the ultimate truth. The supremacist ideology postulates that just because we are stronger than others, we know better and have right on our side. The very first sentence of the September 2002 National Security Strategy (the President's annual laying out to Congress of the country's security objectives) reads, ""The great struggles of the twentieth century between liberty and totalitarianism ended with a decisive victory for the forces of freedom and a single sustainable model for national success: freedom, democracy, and free enterprise."" The assumptions behind this statement are false on two counts. First, there is no single sustainable model for national success. Second, the American model, which has indeed been successful, is not available to others, because our success depends greatly on our dominant position at the center of the global capitalist system, and we are not willing to yield it.",George Soros,Progressive-Liberal
"Americans, sadly, are now victims who have turned into perpetrators. Indeed, since September 2001, the war on terror has claimed more innocent victims than those terrorist attacks. This fact is unrecognized at home because the victims of the war on terror are not Americans. But the rest of the world does not draw the same distinction, and world opinion has turned against America.",George Soros,Progressive-Liberal
Markets are constantly in a state of uncertainty and flux and money is made by discounting the obvious and betting on the unexpected.,George Soros,Progressive-Liberal
"If investing is entertaining, if you're having fun, you're probably not making any money. Good investing is boring.",George Soros,Progressive-Liberal
"The main difference between me and other people who have amassed this kind of money is that I am primarily interested in ideas, and I don't have much personal use for money. But I hate to think what would have happened if I hadn't made money: My ideas would not have gotten much play.",George Soros,Progressive-Liberal
"I wish I could write a book that will be read for as long as our civilization lasts... I would value it much more highly than any business success if I could contribute to an understanding of the world in which we live or, better yet, if I could help to preserve the economic and political system that has allowed me to flourish as a participant.",George Soros,Progressive-Liberal
"Esperanto was a very useful language, because wherever you went, you found someone to speak with.",George Soros,Progressive-Liberal
"So the euro is here to stay, and the arrangements that evolved in response to the crisis have become established as the new order governing the eurozone. This confirms my worst fears. It’s the nightmare I’ve been talking about. I’m hopeful that the Russian invasion of Crimea may serve as a wake-up call. Germany is the only country in a position to change the prevailing order.",George Soros,Progressive-Liberal
Companies earn their profits by exploiting their environment. Mining and oil companies exploit the physical environment; social media companies exploit the social environment. This is particularly nefarious because social media companies influence how people think and behave without them even being aware of it.,George Soros,Progressive-Liberal
"The truth is, successful investing is a kind of alchemy.",George Soros,Progressive-Liberal
I made two major discoveries in the course of writing: one is a reflexive connection between credit and collateral; the other is a reflexive relationship between regulators and the economies they regulate,George Soros,Progressive-Liberal
The act of lending can change the value of the collateral,George Soros,Progressive-Liberal
"My peculiarity is that I don't have a particular style of investing or, more exactly, I try to change my style to fit the conditions.",George Soros,Progressive-Liberal
"On the abstract level, I have turned the belief in my own fallibility into the cornerstone of an elaborate philosophy. On a personal level, I am a very critical person who looks for defects in myself as well as in others. But, being so critical, I am also quite forgiving. I couldn't recognize my mistakes if I couldn't forgive myself. To others, being wrong is a source of shame; to me, recognizing my mistakes is a source of pride. Once we realize that imperfect understanding is the human condition, there is no shame in being wrong, only in failing to correct our mistakes.",George Soros,Progressive-Liberal
"The prevailing wisdom is that markets are always right. I take the opposition position. I assume that markets are always wrong. Even if my assumption is occasionally wrong, I use it as a working hypothesis. It does not follow that one should always go against the prevailing trend. On the contrary, most of the time the trend prevails; only occasionally are the errors corrected. It is only on those occasions that one should go against the trend. This line of reasoning leads me to look for the flaw in every investment thesis. ... I am ahead of the curve. I watch out for telltale signs that a trend may be exhausted. Then I disengage from the herd and look for a different investment thesis. Or, if I think the trend has been carried to excess, I may probe going against it. Most of the time we are punished if we go against the trend. Only at an inflection point are we rewarded.",George Soros,Progressive-Liberal
"We live in a global economy, but the political organization of our global society is woefully inadequate. We are bereft of the capacity to preserve peace and to counteract the excesses of the financial markets. Without these controls, the global economy, is liable to break down",George Soros,Progressive-Liberal
"The development of a global economy has not been matched by the development of a global society. The basic unit for political and social life remains the nation-state. International law and international institutions, insofar as they exist, are not strong enough to prevent war or the large-scale abuse of human rights in individual countries. Ecological threats are not adequately dealt with. Global financial markets are largely beyond the control of national or international authorities.",George Soros,Progressive-Liberal
"Financial markets are supposed to swing like a pendulum: They may fluctuate wildly in response to exogenous shocks, but eventually they are supposed to come to rest at an equilibrium point and that point is supposed to be the same irrespective of the interim fluctuations. Instead, as I told Congress, financial markets behaved more like a wrecking ball, swinging from country to country and knocking over the weaker ones.  It is difficult to escape the conclusion that the international financial system itself constituted the main ingredient in the meltdown process.",George Soros,Progressive-Liberal
The global crisis is caused by pathologies inherent in the global financial system itself.,George Soros,Progressive-Liberal
"It is time to recognize that financial markets are inherently unstable. Imposing market discipline means imposing instability, and how much instability can society take? ... To put it bluntly, the choice confronting us is whether we will regulate global financial markets internationally or leave it to each individual state to protect its interests as best it can. The latter course will surely lead to the breakdown of the gigantic circulatory system, which goes under the name of global capitalism.",George Soros,Progressive-Liberal
"A global society does not mean a global state. To abolish the existence of states is neither feasible nor desirable; but insofar as there are collective interests that transcend state boundaries, the sovereignty of states must be subordinated to international law and international institutions.",George Soros,Progressive-Liberal
"I think there's a lot of merit in an international economy and global markets, but they're not sufficient because markets don't look after social needs. Markets are designed to allow individuals to look after their private needs and to pursue profit. It's really a great invention and I wouldn't under-estimate the value of that, but they're not designed to take care of social needs.",George Soros,Progressive-Liberal
"Each state is guided by its interests, not by some nebulous concept of common interest. And not many states are even democratic. So, you have a problem with the concept between international institutions and sovereignty. To my mind, there is a solution which has to do with democracy, because democratic governments are subject to the will of the people. So, if the people will it, you can actually create international institutions through the democratic states.",George Soros,Progressive-Liberal
"I advocate an alliance of democratic states, with a dual purpose. One, to promote what I call open society. I talk about an alliance of open societies which would first foster the development of open societies within individual countries, because there's a lot that needs to be done in that effort. And secondly, to establish basic international law and international institutions that you need for a global, open society. So that's my sort of broad concept. Now, I have not worked out the details, because I don't think it's for me to work out the details. It's for them to work out the details.",George Soros,Progressive-Liberal
"I used to be opposed to the idea of social entrepreneurship. I said, you know, let business be business, and philanthropy be philanthropy. Keep the two separate, don't mix it up, and this is what I did, and I did that rather successfully, but I now recognize that actually you do need to mix it up and I think there is room for social entrepreneurship.",George Soros,Progressive-Liberal
"It's more difficult, you know, to bring about positive change than it is to make money. It's much easier to make money, because it's a much easier way to measure success — the bottom line. When it comes to social consequences, they've got all different people acting in different ways, very difficult to even have a proper criterion of success. So, it's a difficult task. Why not use an entrepreneurial, rather than a bureaucratic, approach. As long as people genuinely care for the people they're trying to help, they can actually do a lot of good.",George Soros,Progressive-Liberal
"Well, you know, I was a human being before I became a businessman.",George Soros,Progressive-Liberal
"I argue that it's appropriate for people to pursue their profit motive in business. If you want to change that, you're going against human nature. But when it comes to setting the rules or creating the institutions, then you should have the general interest at heart, even if it conflicts with your personal interest.",George Soros,Progressive-Liberal
"You know, these things interested me before I became a businessman and I kind of neglected them during twenty, twenty-five years, while I was engaged in making money, because running a hedge fund takes, you know, a hundred percent of your attention on Saturday morning, and so I didn't get involved in these issues very much. It's only when I was rather successful at it and I've made enough money for my personal needs and to look after my family that we established this interest and, by now, it is more important to me than my business.",George Soros,Progressive-Liberal
"I did spearhead the introduction of the Internet in countries like Russia, the former Soviet Union, because it is a very open system of communication. I think it has great potential for self-organization and self-organization is very much at the heart of an open society. The Internet is sort of a medium of open society. However, it can also be a medium of control and so we have to be careful it doesn't destroy you.",George Soros,Progressive-Liberal
"I think you will have to be very, very careful to have the regulations that will protect freedom.",George Soros,Progressive-Liberal
"The Republican Party has been captured by a bunch of extremists … People who maintain that markets will take care of everything, that you leave it to the markets and the markets know best. Therefore, you need no government, no interference with business. Let everybody pursue his own interests. And that will serve the common interest. Now, there is a good foundation for this. But it's a half-truth.",George Soros,Progressive-Liberal
"We need to maintain law and order. We need to maintain peace in the world. We need to protect the environment. We need to have some degree of social justice, equality of opportunity. The markets are not designed to take care of those needs. That's a political process. And the market fundamentalists have managed to reduce providing those public goods.",George Soros,Progressive-Liberal
"I give away something up to $500 million a year throughout the world promoting Open Society. My foundations support people in the country who care about an open society. It's their work that I'm supporting. So it's not me doing it. But I can empower them. I can support them, and I can help them.",George Soros,Progressive-Liberal
"I'm not doing my philanthropic work, out of any kind of guilt, or any need to create good public relations. I'm doing it because I can afford to do it, and I believe in it.",George Soros,Progressive-Liberal
"You know, I learned at a very early age that what kind of social system or political system prevails is very important. Not just for your well-being, but for your very survival. Because, you know, I could have been killed by the Nazis. I could have wasted my life under the Communists. So, that's what led me to this idea of an open society. And that is the idea that is motivating me.",George Soros,Progressive-Liberal
"The people currently in charge have forgotten the first principle of an open society, namely that we may be wrong and that there has to be free discussion. That it's possible to be opposed to the policies without being unpatriotic.",George Soros,Progressive-Liberal
"We are the dominant power. And that imposes on us a responsibility to be actually concerned with the well being of the world. Because we set the agenda. And there are a lot of problems, including terrorism and weapons of mass destruction, that can only be tackled by collective action. And we ought to be leading that collective action, instead of riding roughshod over other people's opinions and interests.",George Soros,Progressive-Liberal
"If the terrorists have the sympathy of people, it's much harder to find them. So we need people on our side, and that leads us to be responsible leaders of the world, show some concern with the problems.",George Soros,Progressive-Liberal
I think he's a man of good intentions. I don't doubt it. But I think he's leading us in the wrong direction.,George Soros,Progressive-Liberal
"If we re-elect Bush, we are endorsing the Bush doctrine. And then we are off to a vicious circle of escalating violence in the world. And I think, you know, terrorism, counter-terrorism, it's a very scary spectacle to me. If we reject him, then we are effectively rejecting the Bush doctrine. Because he was elected on a platform of a more humble foreign policy. Then we can go back to a more humble foreign policy. And treat this episode as an aberration. We have to pay a heavy price. You know, 100 billion dollars a year in Iraq. We can't get out of that. We mustn't get out of it. But still, we can then regain the confidence of the world, and our rightful place as leaders of the world, working to make the world a better place.",George Soros,Progressive-Liberal
"Stock market bubbles don't grow out of thin air. They have a solid basis in reality — but reality as distorted by a misconception. Under normal conditions misconceptions are self-correcting, and the markets tend toward some kind of equilibrium. Occasionally, a misconception is reinforced by a trend prevailing in reality, and that is when a boom-bust process gets under way. Eventually the gap between reality and its false interpretation becomes unsustainable, and the bubble bursts.",George Soros,Progressive-Liberal
"Now look at the ideology of American supremacy. It has a solid foundation in reality; namely, the United States is the dominant power in the world. The current government believes the United States ought to use this dominant position to impose its will on the world. That is the misconception. This approach is not what made America great. America did not arrive at its dominant position by imposing its will on the world.",George Soros,Progressive-Liberal
"My position is that America is great precisely because it is an open society, and an open society recognizes that nobody is the ultimate arbiter — and that we may be wrong at times, even if we are powerful. We must be open to criticism and respect divergent and different views and interests.",George Soros,Progressive-Liberal
"I find the idea that you can introduce democracy by military force a very quaint idea. Moreover, if I wanted to choose a testing ground for doing it, Iraq would be the last nation I would choose.",George Soros,Progressive-Liberal
"Most of the poverty and misery in the world is due to bad government, lack of democracy, weak states, internal strife, and so on. We do need to intervene, to improve political and economic conditions inside countries that have bad governments, where people are suffering. One way of doing this, without violating sovereignty, is through constructive actions — reinforcements and incentives for countries that are moving in the right direction, toward an open society, a market economy, et cetera. That is what I'm advocating. I'm advocating preventive action of a constructive nature. And I would use military force only as the very last resort, when nothing else works.",George Soros,Progressive-Liberal
"This is the most important election of my lifetime. I have never been heavily involved in partisan politics but these are not normal times. President Bush is endangering our safety, hurting our vital interests and undermining American values. That is why I am publishing this message. I have been demonized by the Bush campaign but I hope you will give me a hearing.",George Soros,Progressive-Liberal
"We face a vicious circle of escalating violence. President Bush ran on the platform of a ""humble"" foreign policy in 2000. If we re-elect him now, we endorse the Bush doctrine of preemptive action and the invasion of Iraq, and we will have to live with the consequences.",George Soros,Progressive-Liberal
"I grew up in Hungary, lived through fascism and the Holocaust, and then had a foretaste of communism. I learned at an early age how important it is what kind of government prevails. I chose America as my home because I value freedom and democracy, civil liberties and an open society. When I had made more money than I needed for myself and my family, I set up a foundation to promote the values and principles of a free and open society.",George Soros,Progressive-Liberal
A full and fair discussion is essential to democracy.,George Soros,Progressive-Liberal
We are losing the values that have made America great. The destruction of the twin towers of the World Trade Center was such a horrendous event that it required a strong response. But the President committed a fundamental error in thinking: the fact that the terrorists are manifestly evil does not make whatever counter-actions we take automatically good. What we do to combat terrorism may also be wrong. Recognizing that we may be wrong is the foundation of an open society.,George Soros,Progressive-Liberal
President Bush inadvertently played right into the hands of bin Laden. The invasion of Afghanistan was justified: that was where bin Laden lived and al Qaeda had its training camps. The invasion of Iraq was not similarly justified. It was President Bush's unintended gift to bin Laden.,George Soros,Progressive-Liberal
"War and occupation create innocent victims. We count the body bags of American soldiers; there have been more than 1000 in Iraq. The rest of the world also looks at the Iraqis who get killed daily. There have been 15 times more. Some were trying to kill our soldiers; far too many were totally innocent, including many women and children. Every innocent death helps the terrorists' cause by stirring anger against America and bringing them potential recruits.",George Soros,Progressive-Liberal
I have been crisscrossing the country for the last three weeks arguing against the reelection of President Bush. I feel strongly that he has led us in the wrong direction. The invasion of Iraq was a colossal blunder and only by rejecting the President at the polls can we hope to escape from the quagmire in which we find ourselves.,George Soros,Progressive-Liberal
"The nation is deeply divided and the two camps seem to be talking past each other. John Kerry won all three debates but President Bush invokes his faith and that inspires his followers. In the end, it boils down to a philosophical difference over how to deal with an often confusing and threatening reality.",George Soros,Progressive-Liberal
"An open society such as ours is based on the recognition that our understanding of reality is inherently imperfect. Nobody is in possession of the ultimate truth. As the philosopher Karl Popper has shown, the ultimate truth is not attainable even in science. All theories are subject to testing and the process of replacing old theories with better ones never ends.",George Soros,Progressive-Liberal
"Faith plays an important role in an open society. Exactly because our understanding is imperfect, we cannot base our decisions on knowledge alone. We need to rely on beliefs, religious or otherwise, to help us make decisions. But we must remain open to the possibility that we may be wrong so that we can correct our mistakes. Otherwise, we are bound to be wrong.",George Soros,Progressive-Liberal
"President Bush has shown that he is incapable of recognizing his mistakes. He insists on making reality conform to his beliefs even at the cost of deceiving himself and deliberately deceiving the public. There is something appealing in the strength of his faith, especially in our troubled time. But the cost is too high. By putting our faith in a President who cannot admit his mistakes we commit ourselves to the wrong policies.",George Soros,Progressive-Liberal
"We are the most powerful nation on earth. No external power, no terrorist organization, can defeat us. But we can defeat ourselves by getting caught in a quagmire.",George Soros,Progressive-Liberal
If we reelect President Bush we are endorsing his policies and we shall have to live with the consequences. We are facing a vicious circle of escalating violence with no end in sight. If we reject him at the polls we shall have a better chance to regain the respect and support of the world and break the vicious circle. Our future depends on it.,George Soros,Progressive-Liberal
"I have devoted half my fortune and most of my energies in the last 15 years to promoting the values of democracy and open society all over the world, especially in the former Soviet Empire. After 9/11 I came to feel that those principles need to be defended at home.",George Soros,Progressive-Liberal
The invasion of Afghanistan was justified: that was where Osama bin Laden lived and al Qaeda had its training camps. The invasion of Iraq was not similarly justified.,George Soros,Progressive-Liberal
"The war in Iraq was misconceived from start to finish — if it has a finish. It is a war of choice, not of necessity, as President Bush claims. It goes without saying that Saddam was a tyrant, and it is good to be rid of him. But in invading Iraq as we did, without a second UN resolution, we violated international law. By mistreating and even torturing prisoners, we violated the Geneva conventions. President Bush has boasted that we do not need a permission slip from the international community, but our disregard for international law has endangered our security, particularly the security of our troops.",George Soros,Progressive-Liberal
"The war on terror is an abstraction. But the terrorists are real people and they are not all alike. Most of the people attacking our soldiers in Iraq originally had nothing to do with al Qaeda. They have been generated by the policies of the Bush administration. We have been spared a terrorist attack at home but it is quite a stretch to attribute that to the invasion of Iraq. The insurrection in Iraq, however, is a somber reality and it doesn't make us safer at home. Our security, far from improving as President Bush claims, is deteriorating.",George Soros,Progressive-Liberal
Bush's war in Iraq has done untold damage to the United States. It has impaired our military power and undermined the morale of our armed forces. Our troops were trained to project overwhelming power. They were not trained for occupation duties.,George Soros,Progressive-Liberal
"Before the invasion of Iraq, we could project overwhelming power in any part of the world. We cannot do so any more because we are bogged down in Iraq. Iran and North Korea are moving ahead with their nuclear programs at full speed and our hand in dealing with them has been greatly weakened.",George Soros,Progressive-Liberal
The war on terror as defined by President Bush is a one-dimensional presentation of reality. We cannot fight terrorism by military means alone. We can use military force only when we have a known target; but it is the habit of terrorists to keep their whereabouts hidden. To track them down we need the support of the populations amongst whom they hide. Offense is not necessarily the best defense if it offends those whose allegiance we need.,George Soros,Progressive-Liberal
"George W. Bush revels in being a war president. His campaign is shamelessly exploiting the fears generated by 9/11. Vice President Cheney is conjuring mushroom clouds into our cities. But fear is a bad counselor; we must resist it wherever it comes from. President Roosevelt had the right idea when he said, ""We have nothing to fear but Fear itself.""",George Soros,Progressive-Liberal
"An open society is always in danger. It must constantly reaffirm its principles in order to survive. We are being sorely tested, first by 9/11 and then by President Bush's response. To pass the test we must face reality instead of finding solace in false certainties. This election transcends party loyalties. Our future as an open society depends on resisting the Siren's song.",George Soros,Progressive-Liberal
"The main obstacle to a stable and just world order is the United States. This is a harsh — indeed, for me, painful — thing to say, but unfortunately I am convinced it is true. The United States continues to set the agenda for the world in spite of its loss of influence since 9/11, and the Bush administration is setting the wrong agenda . The Bush agenda is nationalistic: it emphasizes the use of force and ignores global problems whose solution requires international cooperation. The rest of the world dances to the tune the United States is playing, and if that continues too long we are in danger of destroying our civilization. Changing the attitude and policies of the United States remains my top priority.",George Soros,Progressive-Liberal
"We must recognize that as the dominant power in the world we have a special responsibility. In addition to protecting our national interests, we must take the leadership in protecting the common interests of humanity. I go into some detail as to what that entails.   Mankind’s power over nature has increased cumulatively while its ability to govern itself has not kept pace. There is no other country that can take the place of the United States in the foreseeable future. If the United States fails to provide the right kind of leadership our civilization may destroy itself. That is the unpleasant reality that confronts us.",George Soros,Progressive-Liberal
"I am not a Zionist, nor am I am a practicing Jew, but I have a great deal of sympathy for my fellow Jews and a deep concern for the survival of Israel.",George Soros,Progressive-Liberal
"The Bush administration is once again in the process of committing a major policy blunder in the Middle East ... Hamas won the elections in an upset victory. Then came the blunder I am talking about. Israel, with the strong backing of the United States, refused to recognize the democratically elected Hamas government.",George Soros,Progressive-Liberal
"The Palestine problem does not have a purely military solution. Military superiority is necessary for Israel's national security, but it is not sufficient. The solution has to be political, as President Clinton recognized.",George Soros,Progressive-Liberal
"The pro-Israel lobby has been remarkably successful in suppressing criticism. Politicians challenge it at their peril because of the lobby's ability to influence political contributions. ... Following his criticism of repressive Israeli policy on the West Bank, former president Jimmy Carter has suffered the loss of some of the financial backers of his center.",George Soros,Progressive-Liberal
"One of the myths propagated by the enemies of Israel is that there is an all-powerful Zionist conspiracy. That is a false accusation. Nevertheless, that AIPAC has been so successful in suppressing criticism has lent some credence to such false beliefs. Demolishing the wall of silence that has protected AIPAC would help lay them to rest. A debate within the Jewish community, instead of fomenting anti-Semitism, would only help diminish it.  Anticipating attacks, I should like to emphasize that I do not subscribe to the myths propagated by enemies of Israel and I am not blaming Jews for anti-Semitism. Anti-Semitism predates the birth of Israel. Neither Israel's policies nor the critics of those policies should be held responsible for anti-Semitism. At the same time, I do believe that attitudes toward Israel are influenced by Israel's policies, and attitudes toward the Jewish community are influenced by the pro-Israel lobby's success in suppressing divergent views.",George Soros,Progressive-Liberal
"‘The EU needs to transform itself into an association that countries like Britain would want to join, in order to strengthen the political case,’ Mr Soros said he was convinced it was the ideal time for the EU to reform itself and prepare the ground for the UK staying inside the bloc.",George Soros,Progressive-Liberal
"“Gary, how did they do this without me knowing?” I asked. “I don’t know how Debbie relates to the officers,” Gary said. He described the party as fully under the control of Hillary’s campaign, which seemed to confirm the suspicions of the Bernie camp. The campaign had the DNC on life support, giving it money every month to meet its basic expenses, while the campaign was using the party as a fund-raising clearinghouse. Under FEC law, an individual can contribute a maximum of $2,700 directly to a presidential campaign. But the limits are much higher for contributions to state parties and a party’s national committee.",Donna Brazile,Progressive-Liberal
"Republicans bring out Colin Powell and J.C. Watts because they have no program, no policy. The play that game because they have no other game. They have no love and no joy. They'd rather take pictures with black children than feed them.",Donna Brazile,Progressive-Liberal
"There are people who just don't believe in the existence of a god. I don't know why because clearly, there is strong evidence that there's a god. But I believe that you serve all the people, not just those who profess to have faith but those with little or no faith. That's how you convert them.",Donna Brazile,Progressive-Liberal
"Stay focused. Talk about things that’ll matter to the people, you know? It’s the economy, stupid.",James Carville,Progressive-Liberal
"Let me buy a [security] pass … so that they can scan me and and search me and measure my penis, then let me get on the plane.",James Carville,Progressive-Liberal
"John McCain, if you liked the last eight, you are going to love the next four.",James Carville,Progressive-Liberal
"You can call the dogs in, wet the fire, and leave the house. The hunt's over.",James Carville,Progressive-Liberal
"[On Hillary Clinton and Barack Obama] If she gave him one of her cojones, they'd both have two.",James Carville,Progressive-Liberal
"Mr. Richardson’s endorsement came right around the anniversary of the day when Judas sold out for 30 pieces of silver, so I think the timing is appropriate, if ironic.",James Carville,Progressive-Liberal
"Whenever I hear a campaign talk about a need to energize the base, that's a campaign that's going down the toilet. It's a pretty good indication that they're not eating up any territory, they can't get anybody in the center to support them, they're getting shelled back into their own bunker.",James Carville,Progressive-Liberal
[Hollywood] hates America.,James Carville,Progressive-Liberal
Who cares? Sometimes you need rebirth. (On the destruction of America),James Carville,Progressive-Liberal
Washington is a dirty diaper. It's time for a change.,James Carville,Progressive-Liberal
"Hurricane [Katrina] hit the Gulf Coast and destroyed much of the Gulf Coast — that was an act of God … Now what happened to New Orleans, that was a complete failure of the federal government. Complete negligence by the feds.",James Carville,Progressive-Liberal
I didn’t just experiment with marijuana — if you know what I mean.,James Carville,Progressive-Liberal
"Yeah, I graduated with a 4.0… blood alcohol level.",James Carville,Progressive-Liberal
"Back in 2000 a Republican friend warned me that if I voted for Al Gore and he won, the stock market would tank, we'd lose millions of jobs, and our military would be totally overstretched. You know what? I did vote for Al Gore, he did win, and I'll be damned if all those things didn't come true!",James Carville,Progressive-Liberal
Republicans want smaller government for the same reason crooks want fewer cops: it's easier to get away with murder.,James Carville,Progressive-Liberal
"Between Paoli and Penn Hills, Pennsylvania is Alabama without the blacks. They didn't film The Deer Hunter there for nothing -- the state has the second-highest concentration of NRA members, behind Texas.",James Carville,Progressive-Liberal
"Look, if George W. Bush and his Republican cronies walked on water, I'd be the guy out there yelling that they couldn't swim. But don't take it from me: we've now heard it from the military commanders and our intelligence community: George Bush's actions in Iraq have not made us safer. They've done the opposite.",James Carville,Progressive-Liberal
"What I'm suggesting is, stand for yourself, be for something and the hell with it. Because the hand-wringers and the editorialists and the sigh-and-pontificate crowd will be against you, whatever you do.",James Carville,Progressive-Liberal
"Drag a hundred-dollar bill through a trailer park, you never know what you'll find.",James Carville,Progressive-Liberal
Elections are about fucking your enemies. Winning is about fucking your friends.,James Carville,Progressive-Liberal
"At the beginning of the Clinton administration in the early 1990s, adviser James Carville was stunned at the power the bond market had over the government. If he came back, Carville said: I used to think if there was reincarnation, I wanted to come back as the president or the pope or a .400 baseball hitter. But now I want to come back as the bond market. You can intimidate everybody.",James Carville,Progressive-Liberal
"When your opponent is drowning, throw the son of a bitch an anvil.",James Carville,Progressive-Liberal
"If nothing is done to counter present trends, the major fault line in American politics will no longer be between Democrats and Republicans, liberals and conservatives. It will be between the 'establishment'—political insiders, power brokers, the heads of American business, Wall Street, and the mainstream media—and an increasingly mad-as-hell populace determined to 'take back America' from them.",Robert Reich,Progressive-Liberal
"Government doesn’t ""intrude"" on the ""free market."" It creates the market.",Robert Reich,Progressive-Liberal
"Those who argue for ""less government"" area really arguing for a different government—often one that favors them or their patrons.",Robert Reich,Progressive-Liberal
"The critical things to watch out for aren't the rare big events, such as the 2008 bailout of the Street itself, but the ongoing multitude of small rule changes that continuously alter the economic game. ... The ""free market"" is a myth that prevents us from examining these rule changes and asking whom they serve. The myth is therefore highly useful to those who do not wish such an examination to be undertaken.",Robert Reich,Progressive-Liberal
"Some people, myself included, advocated foreign intervention in Bosnia and Kosovo while opposing our adventure in Iraq. Sam Moyn might find this inconsistent, but (on this occasion at least) it is the world that is inconsistent, not us. During the Balkan wars individuals’ rights were under ascertainable threat in real time. Outside intervention could make a difference, and it did. This was not the case in Iraq. We should always be suspicious of the invocation of universal “rights” as a cover for sectional interests. But it doesn’t follow from this that talk of rights is “really” always about something else. Sometimes it is, and sometimes it isn’t. How, then, should we adjust our response? Well, there is a serviceable Keynesian answer to that: “When the facts change, I change my mind. What do you do?”",Tony Judt,Progressive-Liberal
"My concern tonight is the following: Why is it that here in the United States we have such difficulty even imagining a different sort of society from the one whose dysfunctions and inequalities trouble us so? We appear to have lost the capacity to question the present, much less offer alternatives to it. Why is it so beyond us to conceive of a different set of arrangements to our common advantage?",Tony Judt,Progressive-Liberal
"What, then, is to be done? We have to begin with the state: as the incarnation of collective interests, collective purposes, and collective goods. If we cannot learn to “think the state” once again, we shall not get very far. But what precisely should the state do? Minimally, it should not duplicate unnecessarily: as Keynes wrote, “The important thing for Government is not to do things which individuals are doing already, and to do them a little better or a little worse; but to do those things which at present are not done at all.” And we know from the bitter experience of the past century that there are some things that states should most certainly not be doing.",Tony Judt,Progressive-Liberal
"We don’t live in a world of fixed historical laws that says the—as you describe it—liberal state was born at a particular time, lived and died, and that’s what we’re stuck with. But there are reasons why some things are much harder to retain, to invent, to reinvent than others.",Tony Judt,Progressive-Liberal
"﻿ What’s missing from public conversation and public policy conversation is precisely a sort of moral underpinning, a sense of the moral purposes that bind people together in functional societies. And part of the attraction of someone who otherwise didn’t appeal to me in the least—like, say, Pope John Paul II—was how he managed to connect with young people. Whether it was in Eastern Europe or Latin America or wherever, his was the sense of an absolutely, unambiguously, morally noncompromising view about what is right and what is wrong. It seems to me that we need to reintroduce some of that. We need to reintroduce confidently and unashamedly that kind of language into the public realm. And not expel it, so to speak, into church for Sunday. It’s not only on Sunday that some things are right and some things are wrong.",Tony Judt,Progressive-Liberal
One of the very few things that I know I believe strongly is that we must learn how to make a better world out of usable pasts rather than dreaming of infinite futures. It’s a very late-Enlightenment view that says that the only way to make a better future is to believe that the future will be better. Smarter people than me used to believe very differently and I think it is time to listen to them once again.,Tony Judt,Progressive-Liberal
"Where does that leave me? Trying, as usual, to square general truths with particular circumstances. That’s the difference between pure ethics and political theory; but it isn’t resolved by simply abandoning the tension and sliding to one end of the pole.",Tony Judt,Progressive-Liberal
"God knows I can think of enough things that I did wrong both personally and as part of my cohort. But I never abandoned what I thought of as the benefits of the postwar consensus in favour of sectional advantage. Actually, I was always a bit awkward in this as other respects. As you know, I was against root-and-branch school comprehensivization on the grounds that the postwar arrangements combining meritocracy with opportunity, while imperfect and logically indefensible, were better than the radical schemes on offer – which have trashed much of the pedagogical gains of the early postwar decades.",Tony Judt,Progressive-Liberal
"I hate publicity, celebrity, fame, and notoriety, all of which are associated with controversy in its public form. But, in fairness, all my life I've been rather upfront with my opinions and never hidden them on grounds of conformity or (I fear) politesse. However, until the wretched Polish consulate affair, I don't think I was ever controversial—I was certainly not known outside of the hermetic little world of the academy, and my contrarian scholarly writings aroused no great fuss.",Tony Judt,Progressive-Liberal
"I am, I discover in late middle age, a work in progress.",Tony Judt,Progressive-Liberal
